index,suspicious,fleshReadingEase,numOfPunctN,typeToken
1,suspicious-document00010.txt,52.53,0.06896551724137931,0.7692307692307693
2,suspicious-document00010.txt,71.82,0.0,1.0
3,suspicious-document00010.txt,55.91,0.0,1.0
4,suspicious-document00010.txt,79.6,0.08928571428571429,0.62
5,suspicious-document00010.txt,58.62,0.11016949152542373,0.7523809523809524
6,suspicious-document00010.txt,39.13,0.1036036036036036,0.6517412935323383
7,suspicious-document00010.txt,48.43,0.1282051282051282,0.7794117647058824
8,suspicious-document00010.txt,32.19,0.13432835820895522,0.75
9,suspicious-document00010.txt,64.2,0.18055555555555555,0.7833333333333333
10,suspicious-document00010.txt,48.77,0.11538461538461539,0.6141304347826086
11,suspicious-document00010.txt,48.67,0.125,0.6493506493506493
12,suspicious-document00010.txt,54.6,0.1111111111111111,0.6417910447761194
13,suspicious-document00010.txt,45.43,0.10902255639097744,0.606694560669456
14,suspicious-document00010.txt,52.23,0.11891891891891893,0.6807228915662651
15,suspicious-document00010.txt,33.21,0.096,0.6194690265486725
16,suspicious-document00010.txt,54.83,0.14705882352941177,0.6
17,suspicious-document00010.txt,-132.59,0.0,1.0
18,suspicious-document00010.txt,26.82,0.07746478873239436,0.7272727272727273
19,suspicious-document00010.txt,60.48,0.1318181818181818,0.5286458333333334
20,suspicious-document00010.txt,25.81,0.06666666666666667,0.7142857142857143
21,suspicious-document00010.txt,-23.94,0.1308411214953271,0.776595744680851
22,suspicious-document00010.txt,66.07,0.08333333333333333,0.9545454545454546
23,suspicious-document00010.txt,90.77,0.14285714285714285,1.0
24,suspicious-document00010.txt,55.91,0.25,0.8571428571428571
25,suspicious-document00010.txt,55.91,0.3,1.0
26,suspicious-document00010.txt,68.81,0.14925373134328357,0.7368421052631579
27,suspicious-document00010.txt,59.0,0.1111111111111111,0.5268456375838926
28,suspicious-document00010.txt,42.35,0.10555555555555556,0.6086956521739131
29,suspicious-document00010.txt,57.57,0.11153846153846154,0.5879828326180258
30,suspicious-document00010.txt,51.65,0.09950248756218906,0.6208791208791209
31,suspicious-document00010.txt,54.39,0.0821917808219178,0.6716417910447762
32,suspicious-document00010.txt,48.2,0.09742120343839542,0.5520504731861199
33,suspicious-document00010.txt,60.92,0.1425661914460285,0.5011764705882353
34,suspicious-document00010.txt,61.03,0.1111111111111111,0.514161220043573
35,suspicious-document00010.txt,45.93,0.14285714285714285,0.7878787878787878
36,suspicious-document00010.txt,52.06,0.10803324099722991,0.5727554179566563
37,suspicious-document00010.txt,48.37,0.11428571428571428,0.5823293172690763
38,suspicious-document00010.txt,49.32,0.10116731517509728,0.6017316017316018
39,suspicious-document00010.txt,68.74,0.09782608695652174,0.6585365853658537
40,suspicious-document00010.txt,37.65,0.10714285714285714,0.6868686868686869
41,suspicious-document00010.txt,66.1,0.17482517482517482,0.6083333333333333
42,suspicious-document00010.txt,63.56,0.11186440677966102,0.4704761904761905
43,suspicious-document00010.txt,42.72,0.09302325581395349,0.825
44,suspicious-document00010.txt,43.8,0.11029411764705882,0.4645799011532125
45,suspicious-document00010.txt,72.7,0.10771470160116449,0.47479674796747967
46,suspicious-document00010.txt,74.63,0.12751677852348994,0.5229591836734694
47,suspicious-document00010.txt,70.47,0.12727272727272726,0.49852507374631266
48,suspicious-document00010.txt,57.54,0.10588235294117647,0.6225165562913907
49,suspicious-document00010.txt,40.35,0.12359550561797752,0.782051282051282
50,suspicious-document00010.txt,57.23,0.13709677419354838,0.6135265700483091
51,suspicious-document00010.txt,52.16,0.11570247933884298,0.7383177570093458
52,suspicious-document00010.txt,58.92,0.1291139240506329,0.5571428571428572
53,suspicious-document00010.txt,52.77,0.11075949367088607,0.5098389982110912
54,suspicious-document00010.txt,5.17,0.10869565217391304,0.7951807228915663
55,suspicious-document00010.txt,67.32,0.1483050847457627,0.6078431372549019
56,suspicious-document00010.txt,55.71,0.10526315789473684,0.5586206896551724
57,suspicious-document00010.txt,6.01,0.11643835616438356,0.6666666666666666
58,suspicious-document00010.txt,54.9,0.13274336283185842,0.5675675675675675
59,suspicious-document00010.txt,72.09,0.11496350364963503,0.51340206185567
60,suspicious-document00010.txt,61.37,0.1485148514851485,0.5232558139534884
61,suspicious-document00010.txt,73.31,0.13994169096209913,0.5610561056105611
62,suspicious-document00010.txt,79.94,0.07407407407407407,0.75
63,suspicious-document00010.txt,77.5,0.10655737704918032,0.4885844748858447
64,suspicious-document00010.txt,60.18,0.13707165109034267,0.6195652173913043
65,suspicious-document00010.txt,54.09,0.10294117647058823,0.555921052631579
66,suspicious-document00010.txt,61.33,0.10571428571428572,0.5316455696202531
67,suspicious-document00010.txt,76.05,0.11194029850746269,0.6585365853658537
68,suspicious-document00010.txt,69.45,0.06896551724137931,0.8888888888888888
69,suspicious-document00010.txt,54.9,0.05714285714285714,0.6515151515151515
70,suspicious-document00010.txt,55.92,0.1048951048951049,0.6640625
71,suspicious-document00010.txt,15.69,0.11228070175438597,0.5375494071146245
72,suspicious-document00010.txt,21.1,0.1415929203539823,0.592964824120603
73,suspicious-document00010.txt,38.66,0.08695652173913043,0.6326530612244898
74,suspicious-document00010.txt,46.3,0.12389380530973451,0.7272727272727273
75,suspicious-document00010.txt,57.13,0.10869565217391304,0.6422764227642277
76,suspicious-document00010.txt,72.9,0.1650485436893204,0.523943661971831
77,suspicious-document00010.txt,52.02,0.08333333333333333,0.8545454545454545
78,suspicious-document00010.txt,30.54,0.08064516129032258,0.6228070175438597
79,suspicious-document00010.txt,70.06,0.16929133858267717,0.5829383886255924
80,suspicious-document00010.txt,76.9,0.15355086372360843,0.5011185682326622
81,suspicious-document00010.txt,58.96,0.1134020618556701,0.7816091954022989
82,suspicious-document00010.txt,50.87,0.07575757575757576,0.8166666666666667
83,suspicious-document00010.txt,73.21,0.14206128133704735,0.4435612082670906
84,suspicious-document00010.txt,67.52,0.1111111111111111,0.4503464203233256
85,suspicious-document00010.txt,68.54,0.1103202846975089,0.5657370517928287
86,suspicious-document00010.txt,65.09,0.08823529411764706,0.6344086021505376
87,suspicious-document00010.txt,51.01,0.07065217391304347,0.5941176470588235
88,suspicious-document00010.txt,48.3,0.07058823529411765,0.6139240506329114
89,suspicious-document00010.txt,32.27,0.09053497942386832,0.5384615384615384
90,suspicious-document00010.txt,59.37,0.11861313868613138,0.5061728395061729
91,suspicious-document00010.txt,68.94,0.09602649006622517,0.6123188405797102
92,suspicious-document00010.txt,61.74,0.09144542772861357,0.4448051948051948
93,suspicious-document00010.txt,82.24,0.15270935960591134,0.6647398843930635
94,suspicious-document00010.txt,69.92,0.1484375,0.7339449541284404
95,suspicious-document00010.txt,86.54,0.1676300578034682,0.6258503401360545
96,suspicious-document00010.txt,76.15,0.11029411764705882,0.6016260162601627
97,suspicious-document00010.txt,78.32,0.1585014409221902,0.5476190476190477
98,suspicious-document00010.txt,75.64,0.16243654822335024,0.688622754491018
99,suspicious-document00010.txt,45.77,0.10638297872340426,0.8095238095238095
100,suspicious-document00010.txt,66.91,0.13089005235602094,0.5119047619047619
101,suspicious-document00010.txt,45.26,0.11979166666666667,0.4803921568627451
102,suspicious-document00010.txt,65.46,0.10040160642570281,0.6017699115044248
103,suspicious-document00010.txt,71.52,0.0990990990990991,0.6
104,suspicious-document00010.txt,66.61,0.09693877551020408,0.6404494382022472
105,suspicious-document00010.txt,69.45,0.06896551724137931,0.7777777777777778
106,suspicious-document00010.txt,93.81,0.0,1.0
107,suspicious-document00010.txt,32.57,0.047619047619047616,0.8333333333333334
108,suspicious-document00010.txt,64.54,0.17218543046357615,0.45525291828793774
109,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
110,suspicious-document00010.txt,75.88,0.0,1.0
111,suspicious-document00010.txt,105.66,0.3333333333333333,0.875
112,suspicious-document00010.txt,58.15,0.10606060606060606,0.6218487394957983
113,suspicious-document00010.txt,74.02,0.18125,0.6343283582089553
114,suspicious-document00010.txt,69.15,0.12944983818770225,0.5291970802919708
115,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
116,suspicious-document00010.txt,35.61,0.6666666666666666,1.0
117,suspicious-document00010.txt,53.92,0.13793103448275862,0.6640625
118,suspicious-document00010.txt,64.44,0.09230769230769231,0.6864406779661016
119,suspicious-document00010.txt,42.79,0.11650485436893204,0.6174863387978142
120,suspicious-document00010.txt,46.61,0.12727272727272726,0.696969696969697
121,suspicious-document00010.txt,49.15,0.1566265060240964,0.6595744680851063
122,suspicious-document00010.txt,69.04,0.11510791366906475,0.5303643724696356
123,suspicious-document00010.txt,75.74,0.11206896551724138,0.6442307692307693
124,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
125,suspicious-document00010.txt,73.85,0.14285714285714285,1.0
126,suspicious-document00010.txt,69.86,0.12639405204460966,0.5230125523012552
127,suspicious-document00010.txt,54.86,0.13095238095238096,0.6621621621621622
128,suspicious-document00010.txt,68.44,0.11578947368421053,0.7176470588235294
129,suspicious-document00010.txt,72.5,0.1111111111111111,0.8333333333333334
130,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
131,suspicious-document00010.txt,89.75,0.0,0.8571428571428571
132,suspicious-document00010.txt,61.09,0.12206572769953052,0.4894179894179894
133,suspicious-document00010.txt,76.05,0.13829787234042554,0.7439024390243902
134,suspicious-document00010.txt,54.73,0.08791208791208792,0.6547619047619048
135,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
136,suspicious-document00010.txt,100.24,0.16666666666666666,1.0
137,suspicious-document00010.txt,71.48,0.13194444444444445,0.5737051792828686
138,suspicious-document00010.txt,71.48,0.12280701754385964,0.64
139,suspicious-document00010.txt,76.56,0.1595744680851064,0.7654320987654321
140,suspicious-document00010.txt,68.74,0.10270270270270271,0.6144578313253012
141,suspicious-document00010.txt,63.02,0.11510791366906475,0.568
142,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
143,suspicious-document00010.txt,119.19,0.25,1.0
144,suspicious-document00010.txt,65.05,0.18518518518518517,0.6231884057971014
145,suspicious-document00010.txt,54.49,0.09836065573770492,0.5568862275449101
146,suspicious-document00010.txt,61.63,0.11636363636363636,0.5204918032786885
147,suspicious-document00010.txt,70.97,0.11627906976744186,0.6209150326797386
148,suspicious-document00010.txt,58.66,0.11224489795918367,0.6590909090909091
149,suspicious-document00010.txt,63.56,0.1390728476821192,0.6259541984732825
150,suspicious-document00010.txt,62.35,0.1935483870967742,0.6470588235294118
151,suspicious-document00010.txt,73.71,0.11811023622047244,0.6491228070175439
152,suspicious-document00010.txt,76.66,0.14492753623188406,0.5955056179775281
153,suspicious-document00010.txt,69.11,0.10317460317460317,0.7280701754385965
154,suspicious-document00010.txt,64.68,0.1599229287090559,0.43340857787810383
155,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
156,suspicious-document00010.txt,100.24,0.16666666666666666,0.8
157,suspicious-document00010.txt,62.51,0.15126050420168066,0.7058823529411765
158,suspicious-document00010.txt,66.41,0.09090909090909091,0.62
159,suspicious-document00010.txt,53.89,0.175,0.8529411764705882
160,suspicious-document00010.txt,69.65,0.11842105263157894,0.6194029850746269
161,suspicious-document00010.txt,98.55,0.23893805309734514,0.6555555555555556
162,suspicious-document00010.txt,56.59,0.11538461538461539,0.8043478260869565
163,suspicious-document00010.txt,67.42,0.09375,0.8103448275862069
164,suspicious-document00010.txt,65.8,0.14689265536723164,0.6405228758169934
165,suspicious-document00010.txt,87.72,0.1,1.0
166,suspicious-document00010.txt,75.88,0.1076923076923077,0.7457627118644068
167,suspicious-document00010.txt,-49.0,0.3333333333333333,1.0
168,suspicious-document00010.txt,49.48,0.16666666666666666,1.0
169,suspicious-document00010.txt,65.93,0.12994350282485875,0.6282051282051282
170,suspicious-document00010.txt,68.44,0.08196721311475409,0.75
171,suspicious-document00010.txt,45.93,0.11842105263157894,0.746268656716418
172,suspicious-document00010.txt,56.29,0.11392405063291139,0.7285714285714285
173,suspicious-document00010.txt,63.29,0.11914893617021277,0.4782608695652174
174,suspicious-document00010.txt,67.76,0.09016393442622951,0.6036036036036037
175,suspicious-document00010.txt,64.88,0.11320754716981132,0.6031746031746031
176,suspicious-document00010.txt,79.13,0.13924050632911392,0.587378640776699
177,suspicious-document00010.txt,57.84,0.12454212454212454,0.6348547717842323
178,suspicious-document00010.txt,52.57,0.09615384615384616,0.5815602836879432
179,suspicious-document00010.txt,65.56,0.11764705882352941,0.8
180,suspicious-document00010.txt,54.39,0.15384615384615385,0.8059701492537313
181,suspicious-document00010.txt,65.76,0.06944444444444445,0.7611940298507462
182,suspicious-document00010.txt,-6.7,0.3333333333333333,1.0
183,suspicious-document00010.txt,-8.73,0.2,1.0
184,suspicious-document00010.txt,59.71,0.11724137931034483,0.54296875
185,suspicious-document00010.txt,78.42,0.11764705882352941,0.660377358490566
186,suspicious-document00010.txt,73.51,0.1375,0.7857142857142857
187,suspicious-document00010.txt,56.79,0.09271523178807947,0.6277372262773723
188,suspicious-document00010.txt,41.03,0.08333333333333333,0.8181818181818182
189,suspicious-document00010.txt,57.61,0.12,0.75
190,suspicious-document00010.txt,54.05,0.10344827586206896,0.7647058823529411
191,suspicious-document00010.txt,60.69,0.12087912087912088,0.6585365853658537
192,suspicious-document00010.txt,58.32,0.10052910052910052,0.6
193,suspicious-document00010.txt,89.68,0.19083969465648856,0.7314814814814815
194,suspicious-document00010.txt,72.5,0.16666666666666666,0.8356164383561644
195,suspicious-document00010.txt,59.37,0.10062893081761007,0.6643356643356644
196,suspicious-document00010.txt,63.19,0.08333333333333333,0.7878787878787878
197,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
198,suspicious-document00010.txt,71.14,0.203125,0.74
199,suspicious-document00010.txt,-132.59,0.5,1.0
200,suspicious-document00010.txt,64.64,0.17006802721088435,0.5561497326203209
201,suspicious-document00010.txt,49.83,0.09523809523809523,0.5736842105263158
202,suspicious-document00010.txt,55.92,0.11188811188811189,0.6875
203,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
204,suspicious-document00010.txt,90.77,0.14285714285714285,1.0
205,suspicious-document00010.txt,74.53,0.14473684210526316,0.7272727272727273
206,suspicious-document00010.txt,80.55,0.16666666666666666,0.6967213114754098
207,suspicious-document00010.txt,68.2,0.1619047619047619,0.6256983240223464
208,suspicious-document00010.txt,51.55,0.15079365079365079,0.6605504587155964
209,suspicious-document00010.txt,71.89,0.11594202898550725,0.5853658536585366
210,suspicious-document00010.txt,77.67,0.1413427561837456,0.6032388663967612
211,suspicious-document00010.txt,44.75,0.15,1.0
212,suspicious-document00010.txt,55.54,0.08955223880597014,0.6721311475409836
213,suspicious-document00010.txt,10.58,0.15492957746478872,0.7166666666666667
214,suspicious-document00010.txt,61.8,0.12162162162162163,0.6641221374045801
215,suspicious-document00010.txt,38.46,0.10622710622710622,0.5101626016260162
216,suspicious-document00010.txt,67.42,0.10309278350515463,0.7241379310344828
217,suspicious-document00010.txt,48.3,0.1348314606741573,0.8
218,suspicious-document00010.txt,66.1,0.15,0.6363636363636364
219,suspicious-document00010.txt,67.22,0.1683673469387755,0.5050100200400801
220,suspicious-document00010.txt,68.4,0.16428571428571428,0.6949152542372882
221,suspicious-document00010.txt,71.07,0.1310344827586207,0.7421875
222,suspicious-document00010.txt,61.33,0.13166144200626959,0.525
223,suspicious-document00010.txt,43.23,0.11036789297658862,0.5093632958801498
224,suspicious-document00010.txt,50.33,0.13793103448275862,0.6
225,suspicious-document00010.txt,54.6,0.11504424778761062,0.74
226,suspicious-document00010.txt,37.1,0.08363636363636363,0.5573122529644269
227,suspicious-document00010.txt,60.92,0.14527845036319612,0.4519774011299435
228,suspicious-document00010.txt,17.01,0.1079136690647482,0.6612903225806451
229,suspicious-document00010.txt,41.81,0.11965811965811966,0.5326876513317191
230,suspicious-document00010.txt,33.42,0.10108303249097472,0.616
231,suspicious-document00010.txt,49.52,0.10894941634241245,0.6130434782608696
232,suspicious-document00010.txt,78.28,0.192090395480226,0.7123287671232876
233,suspicious-document00010.txt,68.3,0.13186813186813187,0.8227848101265823
234,suspicious-document00010.txt,51.01,0.1592920353982301,0.624561403508772
235,suspicious-document00010.txt,61.16,0.10309278350515463,0.735632183908046
236,suspicious-document00010.txt,40.59,0.16071428571428573,0.5558912386706949
237,suspicious-document00010.txt,46.74,0.13274336283185842,0.7857142857142857
238,suspicious-document00010.txt,55.31,0.09444444444444444,0.6196319018404908
239,suspicious-document00010.txt,49.83,0.11627906976744186,0.5263157894736842
240,suspicious-document00010.txt,59.64,0.15384615384615385,0.8888888888888888
241,suspicious-document00010.txt,71.48,0.12790697674418605,0.76
242,suspicious-document00010.txt,72.5,0.13253012048192772,0.7222222222222222
243,suspicious-document00010.txt,71.89,0.15346534653465346,0.6149425287356322
244,suspicious-document00010.txt,63.77,0.09688581314878893,0.5593869731800766
245,suspicious-document00010.txt,61.19,0.13636363636363635,0.7238805970149254
246,suspicious-document00010.txt,56.42,0.12903225806451613,0.6157894736842106
247,suspicious-document00010.txt,54.19,0.21705426356589147,0.6534653465346535
248,suspicious-document00010.txt,26.65,0.1984732824427481,0.6822429906542056
249,suspicious-document00010.txt,57.13,0.10218978102189781,0.6504065040650406
250,suspicious-document00010.txt,47.59,0.14102564102564102,0.6029411764705882
251,suspicious-document00010.txt,71.58,0.12562814070351758,0.5919540229885057
252,suspicious-document00010.txt,53.04,0.11666666666666667,0.6886792452830188
253,suspicious-document00010.txt,72.9,0.1683673469387755,0.6848484848484848
254,suspicious-document00010.txt,63.02,0.15517241379310345,0.8
255,suspicious-document00010.txt,67.42,0.13636363636363635,0.7758620689655172
256,suspicious-document00010.txt,76.76,0.11711711711711711,0.6666666666666666
257,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
258,suspicious-document00010.txt,92.8,0.2,1.0
259,suspicious-document00010.txt,44.24,0.09059233449477352,0.5823754789272031
260,suspicious-document00010.txt,63.43,0.09053497942386832,0.6199095022624435
261,suspicious-document00010.txt,17.51,0.12142857142857143,0.6504065040650406
262,suspicious-document00010.txt,67.83,0.13537117903930132,0.615
263,suspicious-document00010.txt,57.44,0.1,0.5819672131147541
264,suspicious-document00010.txt,61.33,0.12062256809338522,0.5372807017543859
265,suspicious-document00010.txt,60.42,0.10333333333333333,0.46654275092936803
266,suspicious-document00010.txt,39.68,0.07692307692307693,0.7708333333333334
267,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
268,suspicious-document00010.txt,34.59,0.25,1.0
269,suspicious-document00010.txt,58.39,0.13505747126436782,0.5460526315789473
270,suspicious-document00010.txt,74.42,0.1799163179916318,0.6080402010050251
271,suspicious-document00010.txt,77.06,0.21509433962264152,0.6
272,suspicious-document00010.txt,66.51,0.13818181818181818,0.5899581589958159
273,suspicious-document00010.txt,69.35,0.13761467889908258,0.5947368421052631
274,suspicious-document00010.txt,43.4,0.23404255319148937,0.8333333333333334
275,suspicious-document00010.txt,66.2,0.1134453781512605,0.5153664302600472
276,suspicious-document00010.txt,49.76,0.09722222222222222,0.5138461538461538
277,suspicious-document00010.txt,50.51,0.13114754098360656,0.7358490566037735
278,suspicious-document00010.txt,50.88,0.14012738853503184,0.5882352941176471
279,suspicious-document00010.txt,28.81,0.09743589743589744,0.6534090909090909
280,suspicious-document00010.txt,59.16,0.13333333333333333,0.6111111111111112
281,suspicious-document00010.txt,48.3,0.09266409266409266,0.5822784810126582
282,suspicious-document00010.txt,54.43,0.140625,0.6526946107784432
283,suspicious-document00010.txt,39.34,0.09090909090909091,0.875
284,suspicious-document00010.txt,39.68,0.12442396313364056,0.640625
285,suspicious-document00010.txt,62.92,0.15121951219512195,0.6363636363636364
286,suspicious-document00010.txt,62.41,0.09644670050761421,0.6256983240223464
287,suspicious-document00010.txt,34.19,0.09951456310679611,0.5306666666666666
288,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
289,suspicious-document00010.txt,65.73,0.06666666666666667,1.0
290,suspicious-document00010.txt,38.73,0.12074303405572756,0.5528169014084507
291,suspicious-document00010.txt,19.34,0.07731958762886598,0.6089385474860335
292,suspicious-document00010.txt,39.34,0.08045977011494253,0.7125
293,suspicious-document00010.txt,61.94,0.11398963730569948,0.627906976744186
294,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
295,suspicious-document00010.txt,118.18,0.2,1.0
296,suspicious-document00010.txt,49.22,0.12547528517110265,0.5366379310344828
297,suspicious-document00010.txt,22.76,0.09433962264150944,0.8125
298,suspicious-document00010.txt,5.84,0.12048192771084337,0.7808219178082192
299,suspicious-document00010.txt,33.08,0.11382113821138211,0.6697247706422018
300,suspicious-document00010.txt,46.78,0.11891891891891893,0.6707317073170732
301,suspicious-document00010.txt,31.42,0.1337386018237082,0.6062717770034843
302,suspicious-document00010.txt,46.48,0.1079136690647482,0.6532258064516129
303,suspicious-document00010.txt,50.88,0.13924050632911392,0.6159420289855072
304,suspicious-document00010.txt,73.85,0.20512820512820512,0.8709677419354839
305,suspicious-document00010.txt,50.84,0.11904761904761904,0.7747747747747747
306,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
307,suspicious-document00010.txt,34.59,0.25,1.0
308,suspicious-document00010.txt,55.92,0.12727272727272726,0.6701030927835051
309,suspicious-document00010.txt,49.18,0.08080808080808081,0.7362637362637363
310,suspicious-document00010.txt,76.01,0.1701388888888889,0.5802469135802469
311,suspicious-document00010.txt,64.44,0.15942028985507245,0.711864406779661
312,suspicious-document00010.txt,73.41,0.1574074074074074,0.5913978494623656
313,suspicious-document00010.txt,78.99,0.16551724137931034,0.6032388663967612
314,suspicious-document00010.txt,60.82,0.13496932515337423,0.6549295774647887
315,suspicious-document00010.txt,42.05,0.12903225806451613,0.7962962962962963
316,suspicious-document00010.txt,61.03,0.06666666666666667,0.6312056737588653
317,suspicious-document00010.txt,77.91,0.3333333333333333,1.0
318,suspicious-document00010.txt,92.8,0.2,1.0
319,suspicious-document00010.txt,66.71,0.10194174757281553,0.4268456375838926
320,suspicious-document00010.txt,35.61,0.3333333333333333,1.0
321,suspicious-document00010.txt,59.97,0.25,1.0
322,suspicious-document00010.txt,72.7,0.17699115044247787,0.7368421052631579
