index,suspicious,fleshReadingEase,numOfPunctN,typeToken
1,suspicious-document00004.txt,60.32,0.05263157894736842,0.8888888888888888
2,suspicious-document00004.txt,73.92,0.13076923076923078,0.6460176991150443
3,suspicious-document00004.txt,80.28,0.1111111111111111,0.875
4,suspicious-document00004.txt,95.67,0.22916666666666666,0.9210526315789473
5,suspicious-document00004.txt,78.79,0.23275862068965517,0.7640449438202247
6,suspicious-document00004.txt,91.51,0.1282051282051282,0.7205882352941176
7,suspicious-document00004.txt,74.19,0.35,1.0
8,suspicious-document00004.txt,88.74,0.2727272727272727,0.875
9,suspicious-document00004.txt,92.8,0.2,1.0
10,suspicious-document00004.txt,102.61,0.1951219512195122,0.8181818181818182
11,suspicious-document00004.txt,84.98,0.14634146341463414,0.8285714285714286
12,suspicious-document00004.txt,100.24,0.6666666666666666,1.0
13,suspicious-document00004.txt,92.42,0.09523809523809523,0.8421052631578947
14,suspicious-document00004.txt,109.72,0.3333333333333333,1.0
15,suspicious-document00004.txt,84.68,0.14634146341463414,0.8333333333333334
16,suspicious-document00004.txt,79.9,0.10810810810810811,0.6435643564356436
17,suspicious-document00004.txt,87.39,0.14754098360655737,0.8461538461538461
18,suspicious-document00004.txt,80.96,0.1111111111111111,0.8333333333333334
19,suspicious-document00004.txt,93.14,0.5,0.8333333333333334
20,suspicious-document00004.txt,87.72,0.25,1.0
21,suspicious-document00004.txt,89.04,0.25806451612903225,1.0
22,suspicious-document00004.txt,90.09,0.2564102564102564,0.9
23,suspicious-document00004.txt,112.09,0.2682926829268293,0.7333333333333333
24,suspicious-document00004.txt,72.29,0.1780821917808219,0.6528925619834711
25,suspicious-document00004.txt,78.96,0.3333333333333333,0.9310344827586207
26,suspicious-document00004.txt,81.83,0.21621621621621623,0.7627118644067796
27,suspicious-document00004.txt,71.82,0.1111111111111111,1.0
28,suspicious-document00004.txt,98.82,0.32608695652173914,0.7142857142857143
29,suspicious-document00004.txt,75.71,0.10714285714285714,0.8846153846153846
30,suspicious-document00004.txt,100.24,0.4444444444444444,0.6
31,suspicious-document00004.txt,85.18,0.14814814814814814,0.8695652173913043
32,suspicious-document00004.txt,61.16,0.16541353383458646,0.7589285714285714
33,suspicious-document00004.txt,75.91,0.13953488372093023,0.8918918918918919
34,suspicious-document00004.txt,83.96,0.19148936170212766,0.868421052631579
35,suspicious-document00004.txt,93.85,0.15,0.9117647058823529
36,suspicious-document00004.txt,79.94,0.13793103448275862,0.68
37,suspicious-document00004.txt,94.15,0.15384615384615385,0.8787878787878788
38,suspicious-document00004.txt,71.48,0.0990990990990991,0.76
39,suspicious-document00004.txt,70.16,0.14130434782608695,0.8125
40,suspicious-document00004.txt,56.93,0.3333333333333333,1.0
41,suspicious-document00004.txt,74.19,0.125,0.9285714285714286
42,suspicious-document00004.txt,119.19,0.5384615384615384,1.0
43,suspicious-document00004.txt,76.22,0.29411764705882354,0.9583333333333334
44,suspicious-document00004.txt,117.16,0.375,1.0
45,suspicious-document00004.txt,74.29,0.1956521739130435,0.7522123893805309
46,suspicious-document00004.txt,48.13,0.18518518518518517,0.9130434782608695
47,suspicious-document00004.txt,72.87,0.11538461538461539,0.8478260869565217
48,suspicious-document00004.txt,99.23,0.14285714285714285,1.0
49,suspicious-document00004.txt,74.19,0.31,0.7714285714285715
50,suspicious-document00004.txt,104.64,0.25,0.8888888888888888
51,suspicious-document00004.txt,60.85,0.1826086956521739,0.7157894736842105
52,suspicious-document00004.txt,72.5,0.08860759493670886,0.7361111111111112
53,suspicious-document00004.txt,67.72,0.15,0.7093023255813954
54,suspicious-document00004.txt,78.48,0.11413043478260869,0.6503067484662577
55,suspicious-document00004.txt,69.15,0.0947867298578199,0.640625
56,suspicious-document00004.txt,65.19,0.10919540229885058,0.6305732484076433
