index,suspicious,fleshReadingEase,numOfPunctN,typeToken
1,suspicious-document00001.txt,48.47,0.5,1.0
2,suspicious-document00001.txt,19.3,0.08883248730964467,0.5373961218836565
3,suspicious-document00001.txt,39.71,0.15172413793103448,0.7723577235772358
4,suspicious-document00001.txt,16.63,0.1111111111111111,0.7246376811594203
5,suspicious-document00001.txt,35.91,0.14893617021276595,0.6883116883116883
6,suspicious-document00001.txt,0.09,0.12056737588652482,0.6829268292682927
7,suspicious-document00001.txt,14.8,0.1574074074074074,0.6881720430107527
8,suspicious-document00001.txt,50.16,0.1267605633802817,0.7741935483870968
9,suspicious-document00001.txt,60.99,0.14285714285714285,0.719626168224299
10,suspicious-document00001.txt,99.57,0.125,0.9285714285714286
11,suspicious-document00001.txt,19.38,0.12987012987012986,0.7058823529411765
12,suspicious-document00001.txt,43.6,0.11180124223602485,0.5874125874125874
13,suspicious-document00001.txt,44.92,0.11538461538461539,0.5072463768115942
14,suspicious-document00001.txt,57.95,0.14285714285714285,0.8333333333333334
15,suspicious-document00001.txt,106.67,0.4166666666666667,1.0
16,suspicious-document00001.txt,52.02,0.11290322580645161,0.8
17,suspicious-document00001.txt,33.58,0.8888888888888888,1.0
18,suspicious-document00001.txt,55.92,0.15789473684210525,0.84375
19,suspicious-document00001.txt,56.93,0.42105263157894735,1.0
20,suspicious-document00001.txt,22.07,0.3,1.0
21,suspicious-document00001.txt,70.94,0.17355371900826447,0.6470588235294118
22,suspicious-document00001.txt,60.45,0.23577235772357724,0.6966292134831461
23,suspicious-document00001.txt,77.16,0.1412639405204461,0.5263157894736842
24,suspicious-document00001.txt,60.08,0.10138248847926268,0.4461538461538462
25,suspicious-document00001.txt,48.06,0.10285714285714286,0.554140127388535
26,suspicious-document00001.txt,55.41,0.11262798634812286,0.5807692307692308
27,suspicious-document00001.txt,-1.29,0.8,1.0
28,suspicious-document00001.txt,48.94,0.15873015873015872,0.6153846153846154
29,suspicious-document00001.txt,54.9,0.27906976744186046,0.7878787878787878
30,suspicious-document00001.txt,3.13,0.09230769230769231,0.6779661016949152
31,suspicious-document00001.txt,-47.97,0.09821428571428571,0.7450980392156863
32,suspicious-document00001.txt,46.44,0.2,0.875
33,suspicious-document00001.txt,62.34,0.2727272727272727,1.0
34,suspicious-document00001.txt,46.44,0.2,0.875
35,suspicious-document00001.txt,79.26,0.36363636363636365,1.0
36,suspicious-document00001.txt,77.91,0.3333333333333333,1.0
37,suspicious-document00001.txt,-2.97,0.2857142857142857,0.6829268292682927
38,suspicious-document00001.txt,39.03,0.09022556390977443,0.6694915254237288
39,suspicious-document00001.txt,19.34,0.105,0.6179775280898876
40,suspicious-document00001.txt,-19.21,0.11956521739130435,0.639751552795031
41,suspicious-document00001.txt,24.11,0.07692307692307693,0.7166666666666667
42,suspicious-document00001.txt,26.82,0.12,0.6194029850746269
43,suspicious-document00001.txt,22.25,0.102803738317757,0.7628865979381443
44,suspicious-document00001.txt,55.88,0.1595744680851064,0.6686746987951807
45,suspicious-document00001.txt,66.4,0.47058823529411764,1.0
46,suspicious-document00001.txt,74.19,0.21686746987951808,0.75
47,suspicious-document00001.txt,18.02,0.10294117647058823,0.711864406779661
48,suspicious-document00001.txt,43.74,0.07368421052631578,0.7126436781609196
49,suspicious-document00001.txt,57.3,0.13,0.7159090909090909
50,suspicious-document00001.txt,27.16,0.10526315789473684,0.75
51,suspicious-document00001.txt,38.28,0.09523809523809523,0.7653061224489796
52,suspicious-document00001.txt,48.67,0.08888888888888889,0.6991869918699187
53,suspicious-document00001.txt,40.69,0.15584415584415584,0.6893939393939394
54,suspicious-document00001.txt,68.13,0.47058823529411764,1.0
55,suspicious-document00001.txt,75.88,0.5,1.0
56,suspicious-document00001.txt,55.24,0.1794871794871795,0.8125
57,suspicious-document00001.txt,7.53,0.18309859154929578,0.6349206349206349
58,suspicious-document00001.txt,53.21,0.17475728155339806,0.7816091954022989
59,suspicious-document00001.txt,21.74,0.09259259259259259,0.7346938775510204
60,suspicious-document00001.txt,43.06,0.125,0.75
61,suspicious-document00001.txt,32.57,0.0625,0.7
62,suspicious-document00001.txt,31.38,0.125,0.6708860759493671
